Area Abbrv,Division,Department Name,Fund,Department,Acct Type,Account Name,CurrYrOrigSep,CurrYrOrigOct,CurrYrOrigNov,CurrYrOrigDec,CurrYrOrigJan,CurrYrOrigFeb,CurrYrOrigMar,CurrYrOrigApr,CurrYrOrigMay,CurrYrOrigJun,CurrYrOrigJul,CurrYrOrigAug,CurrYrAdjSep,CurrYrAdjOct,CurrYrAdjNov,CurrYrAdjDec,CurrYrAdjJan,CurrYrAdjFeb,CurrYrAdjMar,CurrYrAdjApr,CurrYrAdjMay,CurrYrAdjJun,CurrYrAdjJul,CurrYrAdjAug,CurrYrActualsSep,CurrYrActualsOct,CurrYrActualsNov,CurrYrActualsDec,CurrYrActualsJan,CurrYrActualsFeb,CurrYrActualsMar,CurrYrActualsApr,CurrYrActualsMay,CurrYrActualsJun,CurrYrActualsJul,CurrYrActualsAug,PrevYrActualsSep,PrevYrActualsOct,PrevYrActualsNov,PrevYrActualsDec,PrevYrActualsJan,PrevYrActualsFeb,PrevYrActualsMar,PrevYrActualsApr,PrevYrActualsMay,PrevYrActualsJun,PrevYrActualsJul,PrevYrActualsAug
VPAD,Director Facilities,Custodial Services,F10 - Operating,0500000010 - Custodial Services,6,66 - Pool-Other Employee Benefits,$465 ,$468 ,$465 ,$465 ,$465 ,$469 ,$465 ,$465 ,$465 ,$465 ,$465 ,$465 ,$465 ,$468 ,$465 ,$465 ,$465 ,$469 ,$465 ,$465 ,$465 ,$465 ,$465 ,$465 ,$438 ,$422 ,$446 ,$448 ,$471 ,$451 ,$446 ,$356 ,$384 ,,,,$452 ,$438 ,$420 ,$436 ,$527 ,$526 ,$515 ,$471 ,$438 ,$418 ,$428 ,$416 
VPAD,Director Facilities,Custodial Services,F10 - Operating,0500000010 - Custodial Services,7,71 - Pool-Services,"$60,238 ","$57,738 ","$58,238 ","$58,363 ","$57,738 ","$58,238 ","$60,738 ","$57,738 ","$58,238 ","$61,250 ","$60,625 ","$60,625 ","$60,238 ","$57,738 ","$58,238 ","$58,363 ","$47,788 ","$58,238 ","$60,738 ","$91,092 ","$117,238 ","$72,105 ","$99,376 ","$132,730 ","$62,149 ","$62,699 ","$62,149 ","$62,149 ","$72,105 ","$72,105 ","$72,105 ","$72,105 ","$72,105 ",,,,"$38,551 ","$53,523 ",$0 ,"$51,947 ","$109,685 ","$57,738 ","$61,588 ","$57,738 ","$60,988 ","$62,238 ","$60,988 ","$57,738 "
VPAD,Director Facilities,Custodial Services,F10 - Operating,0500000010 - Custodial Services,7,73 - Pool-Other Oper,$375 ,"$7,250 ",$400 ,$750 ,$875 ,$0 ,$500 ,"$8,000 ",$400 ,$0 ,"$1,050 ",$956 ,$375 ,"$7,250 ",$400 ,$750 ,$875 ,$0 ,$500 ,"($2,112)","($7,850)",$0 ,"$1,050 ","$11,068 ",$0 ,$142 ,$0 ,$46 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$150 ,$357 ,$0 ,$139 ,$482 ,$225 ,$62 ,$0 ,$0 ,$129 ,$366 ,"$13,374 "
VPAD,Director Facilities,Custodial Services,F10 - Operating,0500000010 - Custodial Services,7,74 - Pool-Monthly Chgs,$2 ,$2 ,$2 ,$2 ,$2 ,$2 ,$2 ,$2 ,$2 ,$2 ,$2 ,$2 ,$2 ,$2 ,$2 ,$2 ,$2 ,$2 ,$2 ,$2 ,$2 ,$2 ,$2 ,$2 ,$0 ,$0 ,$0 ,$26 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPAD,Director Facilities,Custodial Services,F10 - Operating,0500000010 - Custodial Services,8,"87 - Furniture, Fixtures, Equipment",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$9,950 ",$0 ,$0 ,$0 ,"($7,885)",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPAD,Director Facilities,Facilities,F10 - Operating,0500000006 - Facilities,6,63 - Pool-FT Admin/Supp,"$5,807 ","$5,807 ","$5,807 ","$5,807 ","$5,807 ","$5,807 ","$5,807 ","$5,807 ","$5,807 ","$5,807 ","$5,807 ","$5,802 ","$5,923 ","$11,116 ","$11,363 ","$11,363 ","$15,141 ","$13,983 ","$11,633 ","$11,633 ","$15,491 ","$15,491 ","$15,491 ","$15,490 ","$5,923 ","$11,116 ","$11,363 ","$11,363 ","$15,157 ","$13,999 ","$11,363 ","$11,363 ","$11,363 ",,,,"$6,863 ","$6,863 ","$6,863 ","$6,863 ","$9,476 ","$12,670 ","$2,375 ","$5,807 ","$5,807 ","$5,807 ","$5,807 ","$5,807 "
VPAD,Director Facilities,Facilities,F10 - Operating,0500000006 - Facilities,6,65 - Staff Benefits,"$1,568 ","$1,568 ","$1,568 ","$1,568 ","$1,568 ","$1,568 ","$1,568 ","$1,568 ","$1,568 ","$1,568 ","$1,568 ","$1,567 ","$2,643 ","$4,045 ","$4,112 ","$4,112 ","$4,185 ","$4,185 ","$4,185 ","$4,185 ","$4,185 ","$4,185 ","$4,183 ","$4,175 ","$1,520 ","$3,286 ","$3,349 ","$3,354 ","$3,450 ","$3,461 ","$3,351 ","$3,350 ","$3,351 ",,,,"$1,466 ","$1,466 ","$1,469 ","$1,466 ","$1,535 ","$1,606 ",($566),"$1,263 ","$1,490 ","$1,488 ","$1,488 ","$1,489 "
VPAD,Director Facilities,Facilities,F10 - Operating,0500000006 - Facilities,6,66 - Pool-Other Employee Benefits,$58 ,$58 ,$58 ,$58 ,$58 ,$58 ,$58 ,$58 ,$58 ,$58 ,$58 ,$58 ,$97 ,$149 ,$151 ,$151 ,$154 ,$154 ,$154 ,$154 ,$154 ,$154 ,$154 ,$151 ,$61 ,$113 ,$114 ,$117 ,$181 ,$157 ,$115 ,$114 ,$115 ,,,,$69 ,$69 ,$71 ,$69 ,$114 ,$143 ,$25 ,$67 ,$59 ,$58 ,$58 ,$59 
VPAD,Director Facilities,Facilities,F10 - Operating,0500000006 - Facilities,7,71 - Pool-Services,$337 ,"$1,437 ",$337 ,$337 ,$337 ,"$1,537 ",$337 ,$337 ,$337 ,"$3,337 ","$2,337 ",$337 ,$687 ,"$2,387 ","$1,687 ",$687 ,$687 ,"$6,887 ","$7,487 ",$687 ,($289),"$9,007 ","$2,337 ","$27,371 ",$391 ,"$1,931 ","$3,503 ",$0 ,$612 ,$337 ,"$1,900 ","$8,346 ","$3,886 ",,,,$0 ,"$1,659 ",$36 ,$10 ,$65 ,"$1,922 ",$176 ,"$6,020 ","$1,000 ",$865 ,"$3,803 ","$12,537 "
VPAD,Director Facilities,Facilities,F10 - Operating,0500000006 - Facilities,7,72 - Pool-Travel,$20 ,$20 ,$20 ,$20 ,$20 ,$20 ,$20 ,$20 ,$20 ,$20 ,$20 ,$20 ,$20 ,$20 ,$20 ,$20 ,$20 ,$20 ,$20 ,$20 ,$20 ,$20 ,$20 ,$20 ,$0 ,$5 ,$7 ,$7 ,$0 ,$0 ,$11 ,$65 ,($7),,,,$0 ,$35 ,$23 ,$9 ,$0 ,$0 ,$0 ,$80 ,$0 ,$7 ,$0 ,$0 
VPAD,Director Facilities,Facilities,F10 - Operating,0500000006 - Facilities,7,73 - Pool-Other Oper,$353 ,"$3,350 ","$1,650 ",$350 ,$350 ,$350 ,$350 ,$350 ,$350 ,$350 ,$350 ,$350 ,$3 ,"$3,000 ",$300 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$4,874 ",$0 ,$350 ,"$5,608 ","$1,028 ","$1,236 ",$316 ,$560 ,$301 ,$292 ,$345 ,"$3,750 ",$350 ,,,,"($4,083)","$2,273 ","$1,468 ",$283 ,"$2,698 ",$229 ,"$2,365 ",($609),$848 ,"$2,203 ",$646 ,"$1,104 "
VPAD,Director Facilities,Facilities,F10 - Operating,0500000006 - Facilities,7,74 - Pool-Monthly Chgs,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$150 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$4 ,$10 ,($1),$0 ,$13 ,$0 ,$1 ,$0 ,$1 ,,,,$0 ,$0 ,$313 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$2 ,$1 ,$0 
VPAD,Director Facilities,Facilities,F10 - Operating,0500000006 - Facilities,7,75 - Pool-Utilities,$100 ,$100 ,$100 ,$100 ,$100 ,$100 ,$100 ,$100 ,$100 ,$100 ,$100 ,$100 ,$100 ,$100 ,$100 ,$100 ,$100 ,$100 ,$100 ,$100 ,$100 ,$100 ,$100 ,$100 ,$97 ,$0 ,$97 ,$97 ,$97 ,$96 ,$0 ,$192 ,$0 ,,,,$0 ,$193 ,$0 ,$193 ,$97 ,$0 ,$97 ,$195 ,$0 ,$97 ,$97 ,$195 
VPAD,Director Facilities,Facilities,F10 - Operating,0500000006 - Facilities,7,76 - Pool-Other Exp,$2 ,$120 ,$0 ,"$10,300 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$2 ,$120 ,$0 ,"$10,300 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$110 ,$0 ,"$8,709 ",$0 ,$0 ,$0 ,$0 ,,,,$0 ,$111 ,$110 ,"$10,226 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPAD,Director Facilities,Grounds,F10 - Operating,0500000007 - Grounds,6,63 - Pool-FT Admin/Supp,"$17,743 ","$17,743 ","$17,743 ","$17,743 ","$17,743 ","$17,743 ","$17,743 ","$17,743 ","$17,743 ","$17,743 ","$17,743 ","$17,738 ","$18,140 ","$14,242 ","$14,056 ","$14,056 ","$14,056 ","$16,831 ","$14,056 ","$14,056 ","$16,568 ","$18,140 ","$18,140 ","$18,117 ","$18,138 ","$14,239 ","$14,054 ","$14,054 ","$14,054 ","$12,746 ","$14,054 ","$14,054 ","$14,054 ",,,,"$15,033 ","$16,388 ","$17,742 ","$17,742 ","$17,595 ","$16,756 ","$18,017 ","$17,742 ","$17,742 ","$17,742 ","$17,742 ","$17,742 "
VPAD,Director Facilities,Grounds,F10 - Operating,0500000007 - Grounds,6,64 - Pool-PT Admin/Supp,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$14 ,$51 ,$34 ,$34 ,$22 ,$0 ,$1 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPAD,Director Facilities,Grounds,F10 - Operating,0500000007 - Grounds,6,65 - Staff Benefits,"$4,791 ","$4,791 ","$4,791 ","$4,791 ","$4,791 ","$4,791 ","$4,791 ","$4,791 ","$4,791 ","$4,791 ","$4,791 ","$4,789 ","$4,903 ","$4,903 ","$4,903 ","$4,903 ","$4,903 ","$4,903 ","$4,905 ","$4,904 ","$4,904 ","$4,904 ","$4,903 ","$4,886 ","$6,874 ","$5,231 ","$5,174 ","$5,172 ","$5,521 ","$5,397 ","$5,521 ","$5,521 ","$5,521 ",,,,"$5,421 ","$6,105 ","$6,789 ","$6,789 ","$6,776 ","$6,698 ","$6,815 ","$6,789 ","$6,789 ","$6,789 ","$6,789 ","$6,789 "
VPAD,Director Facilities,Grounds,F10 - Operating,0500000007 - Grounds,6,66 - Pool-Other Employee Benefits,$177 ,$177 ,$177 ,$177 ,$177 ,$177 ,$177 ,$177 ,$177 ,$177 ,$177 ,$177 ,$177 ,$177 ,$177 ,$177 ,$177 ,$177 ,$177 ,$177 ,$177 ,$177 ,$177 ,$177 ,$181 ,$142 ,$141 ,$141 ,$169 ,$153 ,$167 ,$150 ,$141 ,,,,$150 ,$164 ,$177 ,$177 ,$211 ,$201 ,$208 ,$188 ,$177 ,$177 ,$177 ,$177 
VPAD,Director Facilities,Grounds,F10 - Operating,0500000007 - Grounds,7,71 - Pool-Services,"$25,897 ","$30,297 ","$35,547 ","$29,972 ","$34,923 ","$26,773 ","$29,923 ","$30,098 ","$31,273 ","$29,923 ","$25,773 ","$25,773 ","$25,897 ","$30,297 ","$35,547 ","$70,572 ","$34,923 ","$26,773 ","$29,923 ","($19,418)","$38,773 ","$31,749 ","$27,599 ","$77,114 ","$2,898 ","$28,740 ","$4,671 ","$98,172 ",$255 ,"$27,775 ",$496 ,"$83,414 ","$26,865 ",,,,"$24,830 ","$31,797 ","$33,886 ","$29,815 ","$32,726 ","$32,722 ","$33,330 ","$31,747 ","$28,256 ","$25,654 ","$50,259 ","$99,263 "
VPAD,Director Facilities,Grounds,F10 - Operating,0500000007 - Grounds,7,72 - Pool-Travel,$1 ,$0 ,$0 ,$0 ,$500 ,$0 ,$0 ,$0 ,$0 ,$500 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$1 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$130 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPAD,Director Facilities,Grounds,F10 - Operating,0500000007 - Grounds,7,73 - Pool-Other Oper,"$5,500 ","$5,750 ","$5,750 ","$4,500 ","$4,500 ","$4,500 ","$4,500 ","$7,000 ","$4,500 ","$4,500 ","$4,500 ","$4,500 ",$0 ,"$2,350 ","$3,050 ","$1,800 ","$1,800 ","$1,800 ","$1,800 ","$4,300 ","($10,419)","$1,800 ","$1,800 ","$13,035 ",$605 ,$497 ,$0 ,$0 ,$396 ,"$4,508 ",$0 ,$0 ,$475 ,,,,$0 ,"$3,699 ",$509 ,$0 ,"$5,939 ","$9,769 ","$9,339 ","$1,627 ","$3,630 ","$9,834 ","$6,215 ","$6,034 "
VPAD,Director Facilities,Grounds,F10 - Operating,0500000007 - Grounds,7,74 - Pool-Monthly Chgs,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$300 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$34 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPAD,Director Facilities,Grounds,F10 - Operating,0500000007 - Grounds,7,76 - Pool-Other Exp,$0 ,$375 ,$0 ,$0 ,$375 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$375 ,$0 ,$0 ,$375 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$154 ,$0 ,$0 ,$0 ,,,,$0 ,$154 ,$0 ,$0 ,$77 ,$77 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPAD,Director Facilities,Grounds,F10 - Operating,0500000007 - Grounds,7,78 - Pool-Cap Equip,$0 ,"$8,150 ","$7,500 ",$0 ,"$5,000 ",$0 ,$0 ,"$10,150 ",$0 ,"$2,500 ",$0 ,$0 ,$0 ,$0 ,"$7,500 ",$0 ,"$5,000 ",$0 ,"$50,000 ","$6,300 ","($1,300)","$9,228 ","$6,728 ","$6,729 ","$1,700 ",$0 ,"$1,199 ","$7,050 ",$0 ,$0 ,$0 ,"$5,592 ","$49,979 ",,,,$0 ,"$8,816 ",$0 ,$0 ,"$21,725 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$1,079 ","$41,110 "
VPAD,Director Facilities,Grounds,F10 - Operating,0500000007 - Grounds,8,"87 - Furniture, Fixtures, Equipment",$0 ,$0 ,$0 ,$0 ,"$10,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$10,000 ",$0 ,$0 ,$0 ,"($4,493)",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$5,507 ",$0 ,,,,$0 ,$0 ,$0 ,$0 ,"$9,399 ",$0 ,$0 ,$0 ,$0 ,"$9,025 ",$0 ,"$39,110 "
VPAD,Director Facilities,HVAC,F10 - Operating,0500000008 - HVAC,6,63 - Pool-FT Admin/Supp,"$46,464 ","$46,464 ","$46,464 ","$46,464 ","$46,464 ","$46,464 ","$46,464 ","$46,464 ","$46,464 ","$46,464 ","$46,464 ","$46,475 ","$38,356 ","$37,168 ","$35,451 ","$35,326 ","$34,881 ","$33,079 ","$31,397 ","$35,923 ","$39,977 ","$43,528 ","$43,528 ","$43,527 ","$39,241 ","$35,209 ","$34,812 ","$32,476 ","$35,453 ","$31,262 ","$28,897 ","$34,182 ","$33,921 ",,,,"$47,769 ","$47,154 ","$46,420 ","$46,647 ","$47,130 ","$46,169 ","$51,818 ","$47,344 ","$42,901 ","$40,625 ","$38,396 ","$37,968 "
VPAD,Director Facilities,HVAC,F10 - Operating,0500000008 - HVAC,6,65 - Staff Benefits,"$12,545 ","$12,545 ","$12,545 ","$12,545 ","$12,545 ","$12,545 ","$12,545 ","$12,545 ","$12,545 ","$12,545 ","$12,545 ","$12,549 ","$11,707 ","$11,707 ","$11,760 ","$11,760 ","$11,760 ","$11,760 ","$11,760 ","$11,760 ","$11,760 ","$11,760 ","$11,762 ","$11,754 ","$10,599 ","$9,696 ","$9,642 ","$9,437 ","$9,675 ","$9,335 ","$8,407 ","$8,595 ","$8,590 ",,,,"$12,506 ","$12,414 ","$12,325 ","$12,332 ","$12,377 ","$12,270 ","$12,774 ","$12,360 ","$11,579 ","$11,234 ","$10,136 ","$9,994 "
VPAD,Director Facilities,HVAC,F10 - Operating,0500000008 - HVAC,6,66 - Pool-Other Employee Benefits,$465 ,$465 ,$465 ,$465 ,$465 ,$465 ,$465 ,$465 ,$465 ,$465 ,$465 ,$465 ,$426 ,$426 ,$428 ,$428 ,$428 ,$428 ,$428 ,$428 ,$428 ,$428 ,$428 ,$433 ,$347 ,$324 ,$329 ,$312 ,$408 ,$359 ,$293 ,$350 ,$347 ,,,,$448 ,$448 ,$449 ,$449 ,$543 ,$526 ,$456 ,$449 ,$410 ,$368 ,$363 ,$358 
VPAD,Director Facilities,HVAC,F10 - Operating,0500000008 - HVAC,7,71 - Pool-Services,"$17,000 ","$6,700 ","$2,860 ","$5,208 ","$29,700 ","$2,500 ","$27,700 ","$26,700 ","$10,500 ","$6,500 ","$1,700 ","$2,500 ","$2,000 ","$4,700 ","($11,140)","($14,792)","$19,200 ","$41,300 ","$26,900 ","$35,000 ","($38,098)","$16,160 ","$1,700 ","$77,562 ",$0 ,"$4,807 ","$13,286 ","$13,550 ","$7,485 ",$0 ,"$6,683 ","$8,154 ","$11,104 ",,,,$0 ,"$9,791 ","$3,850 ",$0 ,$0 ,"$20,668 ","$13,699 ","$3,274 ",$0 ,"$18,953 ","$2,168 ","$45,440 "
VPAD,Director Facilities,HVAC,F10 - Operating,0500000008 - HVAC,7,73 - Pool-Other Oper,"$1,050 ","$11,050 ","$1,630 ","$1,050 ","$1,050 ","$1,130 ","$2,250 ","$1,050 ",$630 ,"$1,550 ",$550 ,$550 ,$750 ,"$10,450 ",$980 ,$600 ,$750 ,$830 ,"$2,550 ",($750),"$5,330 ","$1,250 ",$250 ,"$1,850 ",$800 ,"$2,568 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$4,234 ",$622 ,,,,"$1,194 ","$1,067 ",$560 ,($571),"$1,003 ","$4,581 ",$670 ,$73 ,"$1,021 ",$0 ,"$7,640 ","$11,807 "
VPAD,Director Facilities,HVAC,F10 - Operating,0500000008 - HVAC,7,78 - Pool-Cap Equip,"$10,501 ",$0 ,"$36,000 ","$6,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$25,501 ","$2,000 ","$50,000 ","$14,500 ","$4,000 ","$21,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$15,500 ",$0 ,"$5,179 ",$0 ,"$56,424 ",$0 ,$0 ,"$5,023 ","$30,180 ","$10,460 ",,,,"$3,267 ",$0 ,"$61,862 ","$5,576 ",$0 ,"$10,894 ","$27,226 ",$0 ,"$19,852 ","$9,704 ",$0 ,"$19,557 "
VPAD,Director Facilities,Maintenance Tech,F10 - Operating,0500000009 - Maintenance Tech,6,63 - Pool-FT Admin/Supp,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,"$7,135 ","$7,135 ","$7,135 ","$7,285 ","$7,135 ","$7,135 ","$7,135 ","$7,135 ",$357 ,$0 ,$0 ,$0 
VPAD,Director Facilities,Maintenance Tech,F10 - Operating,0500000009 - Maintenance Tech,6,64 - Pool-PT Admin/Supp,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$18 ,$24 ,$24 ,$24 ,$24 ,$22 ,$36 ,$24 ,$24 ,$12 ,$0 ,$3 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPAD,Director Facilities,Maintenance Tech,F10 - Operating,0500000009 - Maintenance Tech,6,65 - Staff Benefits,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$0 ,$0 ,$0 ,$0 ,$1 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,"$2,008 ","$2,008 ","$2,008 ","$2,022 ","$2,008 ","$2,017 ","$2,008 ","$2,008 ",$100 ,$0 ,$0 ,$0 
VPAD,Director Facilities,Maintenance Tech,F10 - Operating,0500000009 - Maintenance Tech,6,66 - Pool-Other Employee Benefits,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$71 ,$71 ,$71 ,$71 ,$86 ,$87 ,$78 ,$71 ,$4 ,$0 ,$0 ,$0 
VPAD,Director Facilities,Maintenance Tech,F10 - Operating,0500000009 - Maintenance Tech,7,71 - Pool-Services,"$5,998 ","$8,895 ","$6,205 ","$8,895 ","$5,995 ","$19,595 ","$19,695 ","$9,895 ","$6,995 ","$6,645 ","$9,795 ","$5,895 ","$5,998 ","$15,695 ","$5,995 ","$39,095 ","$5,995 ","$17,395 ","$10,805 ","$6,264 ","($33,388)","$27,147 ","$8,949 ","$48,309 ","$4,841 ","$10,248 ","$3,144 ","$7,211 ","$10,614 ","$8,658 ","$3,308 ","$11,991 ","$13,839 ",,,,$0 ,"$11,804 ","$9,988 ","$9,489 ","$6,492 ","$14,788 ","$30,276 ","$10,480 ","$20,671 ","$8,199 ","$19,308 ","$53,317 "
VPAD,Director Facilities,Maintenance Tech,F10 - Operating,0500000009 - Maintenance Tech,7,73 - Pool-Other Oper,"$2,700 ","$8,880 ","$2,700 ","$3,700 ","$4,500 ","$2,700 ","$3,550 ","$4,200 ","$2,700 ","$2,700 ","$4,200 ","$4,200 ",$0 ,"$2,643 ","$1,180 ","$8,800 ",$300 ,"$14,500 ","$2,450 ","$3,037 ","$12,821 ","$2,350 ","$3,850 ","$10,923 ","$4,414 ","$5,634 ","$9,738 ","$4,697 ",$75 ,"$2,948 ",$452 ,"$15,045 ","$2,729 ",,,,"$2,174 ","$11,565 ","$1,441 ","$7,629 ","$4,427 ",$696 ,"$4,081 ","$3,593 ","$2,352 ",$90 ,"$7,142 ","$14,221 "
VPAD,Director Facilities,Maintenance Tech,F10 - Operating,0500000009 - Maintenance Tech,7,78 - Pool-Cap Equip,$4 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$4 ,$0 ,$20 ,"$12,100 ",$0 ,$0 ,$0 ,$0 ,"($6,954)",$0 ,$0 ,"$6,954 ",$0 ,$0 ,"$5,170 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,"$12,470 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$1,128 "
VPAD,Director Facilities,Maintenance Tech,F10 - Operating,0500000009 - Maintenance Tech,8,"87 - Furniture, Fixtures, Equipment",$3 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$3 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPAD,Director Projects,Carpentry,F10 - Operating,0500000145 - Carpentry,6,63 - Pool-FT Admin/Supp,"$7,135 ","$7,135 ","$7,135 ","$7,135 ","$7,135 ","$7,135 ","$7,135 ","$7,135 ","$7,135 ","$7,135 ","$7,135 ","$7,137 ","$7,278 ","$7,278 ","$7,278 ","$7,278 ","$7,278 ","$7,278 ","$7,278 ","$7,278 ","$7,278 ","$7,278 ","$7,278 ","$7,277 ","$7,278 ","$7,278 ","$7,278 ","$7,278 ","$7,278 ","$7,278 ","$7,278 ","$7,278 ","$7,278 ",,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$6,778 ","$7,135 ","$7,135 ","$7,135 "
VPAD,Director Projects,Carpentry,F10 - Operating,0500000145 - Carpentry,6,65 - Staff Benefits,"$1,926 ","$1,926 ","$1,926 ","$1,926 ","$1,926 ","$1,926 ","$1,926 ","$1,926 ","$1,926 ","$1,926 ","$1,926 ","$1,927 ","$1,966 ","$1,966 ","$1,966 ","$1,966 ","$1,966 ","$1,966 ","$1,966 ","$1,966 ","$1,966 ","$1,966 ","$1,966 ","$1,966 ","$2,046 ","$2,046 ","$2,046 ","$2,046 ","$2,046 ","$2,046 ","$2,046 ","$2,046 ","$2,046 ",,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$1,908 ","$2,008 ","$2,008 ","$2,008 "
VPAD,Director Projects,Carpentry,F10 - Operating,0500000145 - Carpentry,6,66 - Pool-Other Employee Benefits,$71 ,$71 ,$71 ,$71 ,$71 ,$71 ,$71 ,$71 ,$71 ,$71 ,$71 ,$71 ,$71 ,$71 ,$71 ,$71 ,$71 ,$71 ,$71 ,$71 ,$71 ,$71 ,$71 ,$71 ,$73 ,$73 ,$73 ,$73 ,$87 ,$87 ,$80 ,$73 ,$73 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$68 ,$71 ,$71 ,$71 
